Date,Mkt-RF,SMB,HML,RF
2021-04-14,-0.014298721792573533,-9.402271217129263e-05,-0.00019952695543356318,2e-05
2021-04-15,-0.007753683328758974,0.0032841636281483962,-0.0015455287027648732,2e-05
2021-04-16,0.004044113658614927,-0.001076025787070095,-0.0036937481199045877,2e-05
2021-04-19,0.014163744433280355,-0.0019529173443922833,-0.001053280366206414,2e-05
2021-04-20,0.0076051376666932775,-0.008341484993611172,0.0015555658355034681,2e-05
2021-04-21,-0.0271954741031772,-0.01176649437420277,0.0049645810323088084,2e-05
2021-04-22,0.003952400748363118,-0.001469371406398411,-0.013075733420484011,2e-05
2021-04-23,0.001164402878790935,0.00043898015195939613,-0.004108805871314049,2e-05
2021-04-26,0.005266683424472317,-0.007616780220252745,0.0008454812109450286,2e-05
2021-04-27,0.01969451617981449,-0.00010684919020779729,-0.00044431557981142926,2e-05
2021-04-28,-0.024458859321656912,0.00042251537794301216,0.002066881212633625,2e-05
2021-04-29,-0.006793241102293267,-0.012836048036356277,0.0013877014306327691,2e-05
2021-04-30,0.007390875873520256,-0.005390747956877007,-0.0014743393149670363,2e-05
2021-05-03,-0.018679132793447305,0.002543583362412811,-0.002584265979935885,2e-05
2021-05-04,0.01801138857664211,0.0024223523763744633,-0.0011775074486775046,2e-05
2021-05-05,0.004720279352407901,-0.006822049498398564,0.005793711749113713,2e-05
2021-05-06,0.010459007830120848,0.0010506883029984097,-0.003610039664528572,2e-05
2021-05-07,-0.006551323938261535,0.006234443352162833,-0.0002640336157197774,2e-05
2021-05-10,0.010065164279594526,0.00476243775394539,0.0009667110699921051,2e-05
2021-05-11,0.01312165867186846,-0.0004717147220836074,0.007851754649372291,2e-05
2021-05-12,0.00309453624164602,-0.002707857879945755,-0.0014515412911815663,2e-05
2021-05-13,0.0031128107123843513,-0.0036760669060070267,0.004844033280054804,2e-05
2021-05-14,0.0035441188713807104,0.0029069186974579426,0.006209897016325111,2e-05
2021-05-17,-0.01006014317687258,0.0012706238388573282,-0.00026877132495324124,2e-05
2021-05-18,-0.0014703441628842353,0.0038764240366132023,-0.0010035948953838127,2e-05
2021-05-19,-0.0015302703894283058,0.000891242878726912,-0.0015952683602410806,2e-05
2021-05-20,0.0049007263722419415,0.005012583702084652,-0.0012291156712129119,2e-05
2021-05-21,0.012297890962923535,0.000667555197746201,0.0043211993028841635,2e-05
2021-05-24,-0.012402432983740911,0.004808132296790119,0.0012050498862775695,2e-05
2021-05-25,-0.0012001083638349317,0.005324936622199834,0.001226448545849347,2e-05
2021-05-26,0.01807746657190768,-0.004727159781348881,-0.005576117551899175,2e-05
2021-05-27,-0.00862305874575077,-0.010748864281224476,-0.004787450386876173,2e-05
2021-05-28,-0.009567000207483843,0.00936095713608732,0.0107672341238849,2e-05
2021-05-31,0.002727674301974323,0.0016399523842735703,-0.000839128626443448,2e-05
2021-06-01,0.010432622285823841,-0.01018691537297673,-0.0038238599778918007,2e-05
2021-06-02,0.00043711266672791195,-0.004182916983312266,0.007205495827946487,2e-05
2021-06-03,0.016247527085243872,0.0047312457542189705,0.0014590427434177603,2e-05
2021-06-04,0.010581527790798323,-0.0015780609867973579,0.0029407745843226083,2e-05
2021-06-07,0.010401840802680742,-0.0029723685159147627,-0.0006402353764076679,2e-05
2021-06-08,0.00694939801588912,0.0085052911618778,-0.001543365452884021,2e-05
2021-06-09,0.028231837204153024,-0.006183722878302863,-0.0007979318624864518,2e-05
2021-06-10,-0.00216194026639253,-0.004688920146529003,-0.006863690851493134,2e-05
2021-06-11,-0.023742267504798166,0.0013683188502896053,-0.00038963704709948737,2e-05
2021-06-14,0.019551052338205692,0.0024427295923232935,0.0015301653852130867,2e-05
2021-06-15,-0.005192393171481908,0.003078058206044389,0.009302316169218769,2e-05
2021-06-16,0.0015945653321163965,0.005567428267413682,0.0004799953250260775,2e-05
2021-06-17,0.016014608218326325,0.0012914717240891012,-0.011620885211051526,2e-05
2021-06-18,-0.018927114492707103,0.0030363036336304547,-0.0004199271639231071,2e-05
2021-06-21,-0.014719766569273674,-0.0014552555558904991,0.013747520665541529,2e-05
2021-06-22,-0.018915335245426244,0.00047618981942028544,0.0043818311749251986,2e-05
2021-06-23,-0.009229635480305087,0.0007452050803218066,-0.0040044447190429435,2e-05
2021-06-24,0.005575639272203923,0.0013905888149142165,0.003005532572152784,2e-05
2021-06-25,0.006590254113753252,0.004735238845496565,-0.0036600671244487017,2e-05
2021-06-28,0.003615290151942645,0.003430874091668986,-0.006719037597734288,2e-05
2021-06-29,-0.016653190606708397,0.0003653020174010986,-0.001691846816170361,2e-05
2021-06-30,-0.027421241239591727,-0.004754755909646239,0.0005076321961943061,2e-05
2021-07-01,0.0009522430246845872,0.0005060275483762573,-0.00931077751216698,2e-05
2021-07-02,-0.005361312403660029,-6.81067093744636e-05,-0.005695796452693179,2e-05
2021-07-05,0.005812629260599341,0.0012590894788791903,0.00010167781591177363,2e-05
2021-07-06,0.008723443514655241,0.013339151842842413,-0.0019908658799447708,2e-05
2021-07-07,0.001958897184704183,-0.0030426366712474127,0.002024056355730454,2e-05
2021-07-08,0.009421597024510245,0.002633734114752157,-0.006023341636542808,2e-05
2021-07-09,0.003050536489380821,0.006510772403465789,0.0036205687427665035,2e-05
2021-07-12,0.0066607764672176,0.0006880114845962974,-0.005868795485300975,2e-05
2021-07-13,-0.008156079154438589,0.014127070715032991,0.00826367150968815,2e-05
2021-07-14,-0.0018553369659775024,-0.0021682357503888606,-0.008528791421891583,2e-05
2021-07-15,0.002661313159883487,0.002044535333920282,-0.0054127713519170634,2e-05
2021-07-16,0.010146341705009027,-0.004692834469357892,0.002136854015159146,2e-05
2021-07-19,-0.004424894066694865,-0.002009148410859759,0.00837116625748819,2e-05
2021-07-20,0.006554007068785352,0.0015936034623799476,0.0016252151805808536,2e-05
2021-07-21,-0.0028900655029845484,0.0051778243738463785,0.002864289600911956,2e-05
2021-07-22,-0.0011105060079375645,0.0020145690041414453,0.0001376845083652924,2e-05
2021-07-23,0.010254228504288877,0.007654689096008416,-0.0050819922705759675,2e-05
2021-07-26,-0.02361672445264987,-0.00046979186355603045,-0.0024006917411968963,2e-05
2021-07-27,-0.015257667936897132,-0.0018930111790340322,-0.006009548599906384,2e-05
2021-07-28,-0.017486224769313847,0.016323910643676318,-0.006343549838884358,2e-05
2021-07-29,-0.027703393438179656,0.0024654258966521846,0.002058744596598732,2e-05
2021-07-30,-0.007839173281862122,-0.004216889275871286,-0.005565889910439809,2e-05
2021-08-02,0.009293206796732885,-0.004065582573488413,0.0016477700336168068,2e-05
2021-08-03,-0.003118608796590897,-0.005556079487188043,-0.006459113761105488,2e-05
2021-08-04,0.0026734809833022254,0.005719416135140728,0.0015319151005837733,2e-05
2021-08-05,0.013370609960529512,-0.0020862637573594513,-0.0023934128448148124,2e-05
2021-08-06,0.016232233587212302,0.0008641748539389138,0.007083077668253222,2e-05
2021-08-09,-0.0005296552167136745,-0.0002810520466296123,0.001668594477895325,2e-05
2021-08-10,0.01654303067483277,0.004488954447645608,0.006228914464970707,2e-05
2021-08-11,0.0014055199012093103,-0.00498046455730412,-0.0037282335821259625,2e-05
2021-08-12,-0.009748778685929545,-0.006353433716858092,0.00033071670122083644,2e-05
2021-08-13,-0.006832804226384823,0.0014457838430895658,-0.004855435790581392,2e-05
2021-08-16,-0.017466438150780195,0.0037057557081993818,-0.0020180262137220904,2e-05
2021-08-17,-0.010357606244803828,0.0020951938785858442,-0.0012605211137231456,2e-05
2021-08-18,-0.00399620025689315,-0.004756722374583965,-0.0035792911034356963,2e-05
2021-08-19,0.00994302023254322,0.004164909052548363,-0.006027514294228476,2e-05
2021-08-20,0.020949237973991806,-0.004363165562573805,-0.0070175866182632645,2e-05
2021-08-23,-0.016286178184524477,-0.0030292318687183003,-0.011648740578536987,2e-05
2021-08-24,0.005013929619119027,-0.005563721148332013,-0.00523173231751729,2e-05
2021-08-25,-0.012186527269890413,0.007906950091912186,0.003187469483359223,2e-05
2021-08-26,0.005996365061558423,0.003900529246164095,-0.007942492660066415,2e-05
2021-08-27,-0.0012730398082527192,0.00372996025407324,-0.006790614231266525,2e-05
2021-08-30,-0.02167086991017036,0.007583268526854702,0.009004492856164576,2e-05
2021-08-31,0.011439563898821812,0.01697589548943234,-0.00313248024924127,2e-05
2021-09-01,-0.006960008553704772,-0.010155356623460933,0.0016552300458241788,2e-05
2021-09-02,-0.006106802860482655,-0.004330259485262648,0.0032615857325024736,2e-05
2021-09-03,-0.012537028935476278,-0.003597050505047143,0.0033626306489064014,2e-05
2021-09-06,-0.007551399320250667,-0.005004917734296157,-0.007561571153040299,2e-05
2021-09-07,0.005434685288339007,-0.006365499485622275,-0.0011052983994974512,2e-05
2021-09-08,-0.0019709320912368665,-0.0016979183843321938,-0.008041136347591961,2e-05
2021-09-09,0.004243944027389772,-0.007199622291736429,0.012281589294551616,2e-05
2021-09-10,0.004643062247146125,0.002110254205224479,-0.007924376320078001,2e-05
2021-09-13,0.016147939866338005,0.0004101899285716878,-0.0051892010943491015,2e-05
2021-09-14,-0.003813433810372552,0.0029861719885819317,-0.005153004274207524,2e-05
2021-09-15,-0.01742229380214878,0.003146370709829515,-0.0074333023836144025,2e-05
2021-09-16,0.013106668998863796,0.003718041120560059,0.006812969548782727,2e-05
2021-09-17,-0.0036778580651670566,-0.0021404536209432942,0.012162239505417479,2e-05
2021-09-20,0.013675109334928524,0.012826860415802003,-0.002328745596563087,2e-05
2021-09-21,0.004900525358189645,0.0015065866988925865,-0.006552115734222051,2e-05
2021-09-22,-0.0012736503624401392,-0.011074908515748771,-0.011134627493630107,2e-05
2021-09-23,0.004485310728555542,-0.005914254474597305,-0.0011705435926105076,2e-05
2021-09-24,0.023712150721515595,-0.010343017934166894,-0.0015318271158072192,2e-05
2021-09-27,0.025223766348645038,0.00020400777490784397,-0.0032064806318007227,2e-05
2021-09-28,0.0011325736215933445,-0.0006308313443200018,0.001156876269881142,2e-05
2021-09-29,0.0022222871198049037,-0.002710554187396747,0.0020258657140774317,2e-05
2021-09-30,0.013214881889596627,0.012165556674403085,0.0016654162896895031,2e-05
2021-10-01,-0.009847932393208166,0.003393897244461465,-0.0015306243598424362,2e-05
2021-10-04,0.004296844471419061,0.004456590168678007,-0.00545810914787131,2e-05
2021-10-05,-1.0354175446276826e-05,-0.005486440927652619,0.0033791654890335796,2e-05
2021-10-06,0.004066898537490643,-0.005894869347986074,0.00011256879710765227,2e-05
2021-10-07,-0.009700425671392869,0.0003208329945817285,0.004491787624173251,2e-05
2021-10-08,-0.018774809919707626,0.0011380428379133552,0.004000377747361157,2e-05
2021-10-11,-0.0245758012318955,-0.011037869402686742,-0.007058810345235578,2e-05
2021-10-12,-0.013108609355875295,-0.0009818421370972044,-0.007121111037288017,2e-05
2021-10-13,-0.005204103419271996,0.00018443249724102884,-0.003727703593702642,2e-05
2021-10-14,-0.003218299039785142,-0.0011908949946267736,-0.00523132704145334,2e-05
2021-10-15,0.023546773949154203,-0.004780342474080058,0.003826258879880504,2e-05
2021-10-18,0.013571920438887579,-0.0031372110915268404,0.0018065483799395885,2e-05
2021-10-19,-0.011245093396099528,-0.0009611551614367763,0.005545919968926553,2e-05
2021-10-20,0.004472501429411483,0.0006448001416602866,0.0020324340870545915,2e-05
2021-10-21,-0.0045849388362039015,0.0037287494953034076,0.001093247909366845,2e-05
2021-10-22,-0.003112366056481142,0.0065851372297052275,0.006048648901720852,2e-05
2021-10-25,0.002523907792984584,-0.001666086341163499,0.0023986366986752427,2e-05
2021-10-26,0.00773005340370472,-0.0026369371766921472,0.00039050481718859404,2e-05
2021-10-27,-0.0037711018066081846,0.002725934041205837,0.007452265169653427,2e-05
2021-10-28,0.013066218392812303,0.0037650694984651253,0.0006259044157639503,2e-05
2021-10-29,-0.013403258713708848,-0.002505202599553314,-0.0014717030245896083,2e-05
2021-11-01,0.0003760687483472213,0.0048423608617970335,-0.004139116293888249,2e-05
2021-11-02,0.03147208471914999,0.005977512046935839,0.0035651272952270563,2e-05
2021-11-03,0.0029769569115033014,0.00785011879395204,0.006235252709212344,2e-05
2021-11-04,0.017498574079274076,0.010769925440318934,-0.00020293700716715035,2e-05
2021-11-05,0.0013982421380784981,-0.005098496831956633,0.006589578118899193,2e-05
2021-11-08,0.00726932514395756,0.00018338925599506716,-0.00980007515985788,2e-05
2021-11-09,-0.00038139833271229844,0.00016766617971196082,-0.00022726687403957398,2e-05
2021-11-10,-0.0017448909739704531,-0.0004884414111950455,-0.00015047456052218097,2e-05
2021-11-11,-0.009053788760705036,-0.003795577517660817,-0.0035849718620367347,2e-05
2021-11-12,0.005463616307490639,-0.00881337201938643,0.011969305189909366,2e-05
2021-11-15,-0.009918446270229215,0.0006560766761740228,-0.0002809631634438058,2e-05
2021-11-16,0.00828702283576115,-0.004510133957287475,-0.0019886538580221663,2e-05
2021-11-17,0.01332344405335092,0.0006159608844857501,0.00017981056716752508,2e-05
2021-11-18,0.004698376886846759,-0.00466426125019312,-0.009964068692629148,2e-05
2021-11-19,-0.0031349848026683024,-0.006497950075066049,-0.0037493396267245754,2e-05
2021-11-22,0.005747586951704353,0.0015057901622613863,0.0049661998472270204,2e-05
2021-11-23,-0.0034040766665569514,0.0010055291608389758,-0.0030947267746638733,2e-05
2021-11-24,0.01152656550558179,0.0035756918279255976,-0.0040943758140013576,2e-05
2021-11-25,-0.021676873010581483,0.01321518259850575,0.006597628182572001,2e-05
2021-11-26,-0.003727288417423755,0.001763737187265081,0.0067512720047591445,2e-05
2021-11-29,-0.02358974394148797,0.0030104906023847773,0.0026349523608057094,2e-05
2021-11-30,-0.01764072996272646,-0.006365367973203952,-0.0022255866701933365,2e-05
2021-12-01,0.016666346757766914,-0.007621444643218247,-0.0011473553255816177,2e-05
2021-12-02,0.011042219783660231,0.009596976680640001,-0.003970749807874796,2e-05
2021-12-03,-0.008333762799417485,-0.005440878679599821,-0.004923865595143225,2e-05
2021-12-06,-0.017730041472490764,-0.0061636644288118525,-0.005172082441542162,2e-05
2021-12-07,-0.03527434605409981,-0.0001345935272993179,-0.0030402720339260374,2e-05
2021-12-08,-0.006221946095191615,-0.0004411544802643301,-0.005123604953423726,2e-05
2021-12-09,0.029344980146968833,-0.00531503903865975,-0.007768525592715745,2e-05
2021-12-10,0.005518611257563769,-0.0017298393122786,0.0011470133487695286,2e-05
2021-12-13,-0.006414867432593874,0.007476254305900627,0.0012229779044671853,2e-05
2021-12-14,0.0058809625140036756,-0.004735961652990785,0.008553963792141583,2e-05
2021-12-15,-0.018431500235933315,-0.00826203490619703,-0.003291691841773513,2e-05
2021-12-16,-0.0032678803523716253,0.005755561725398754,0.0015305029481163528,2e-05
2021-12-17,0.001493729676188862,0.00305378147162822,0.0016135628963740082,2e-05
2021-12-20,-0.0007332078218525821,-0.00362311172389197,-0.0012191878056276655,2e-05
2021-12-21,0.009789673460280967,-0.009393002096761508,0.003771667943748381,2e-05
2021-12-22,0.004435742714832628,-0.004367740138631379,0.003926145934253572,2e-05
2021-12-23,0.008319912217295963,-0.00022822662109562788,0.0016870554759876998,2e-05
2021-12-24,-0.007960467386769114,0.007094032539302915,-0.0012281985252389778,2e-05
2021-12-27,0.011073784900926578,-0.006119491849217942,-0.0017376505427726754,2e-05
2021-12-28,0.0198472433714879,-0.0004071192890688407,-0.006788769493985296,2e-05
2021-12-29,-0.011341794235816952,0.0041508679593693885,-0.003979588893088458,2e-05
2021-12-30,-0.010352347868574717,-0.014187604040731525,-0.0030600376195084396,2e-05
2021-12-31,0.016329412035842795,0.006302717007633399,-0.005569858812147171,2e-05
2022-01-03,-0.0019961278403407235,-0.006994703433238624,0.0022496198334383214,2e-05
2022-01-04,0.017145856704798686,0.0020919729607416075,0.00603313934493505,2e-05
2022-01-05,-0.005010428542706207,0.0015800988976644645,-0.00449031216164575,2e-05
2022-01-06,0.01776054691524854,0.00660751834878307,0.0014672071787231857,2e-05
2022-01-07,0.0018778298016654262,0.0034055462853612418,-0.0051205556976485515,2e-05
2022-01-10,0.0033987458798723424,-0.014163742950379888,-0.0014746108546958108,2e-05
2022-01-11,0.019076616260038856,-0.004608675482935948,-0.003401647895888879,2e-05
2022-01-12,-0.004041245729330055,0.0009292307761196805,0.0030594782430322077,2e-05
2022-01-13,-0.0109934651510995,-0.0010698793167187217,-0.0033439408692108913,2e-05
2022-01-14,-0.005082770496340252,0.0029656643785406227,0.005108302068533233,2e-05
2022-01-17,0.0057280074077176646,0.004836199334018233,-0.0011786038683109952,2e-05
2022-01-18,-0.01848910886616617,0.0037507104185780745,-0.003198018547974154,2e-05
2022-01-19,0.00794965083181346,-0.0011856496553267913,-0.006216526311725815,2e-05
2022-01-20,-0.006165255811412919,-0.010978022066722883,0.0013160225514767488,2e-05
2022-01-21,0.014073751928802761,-0.002632887493128904,0.004526092011130901,2e-05
2022-01-24,-0.02843112365880566,0.002598208888833731,0.001416606282684371,2e-05
2022-01-25,-0.009138789301250025,-0.006442683515302866,0.011244158332072119,2e-05
2022-01-26,-0.01993761781480922,0.0038876483807294576,0.0071989372623520904,2e-05
2022-01-27,-0.009614753596367431,0.005550359783603827,-0.001487638823585078,2e-05
2022-01-28,0.0032719908133073176,0.0008612018577750554,-0.0015401371690353465,2e-05
2022-01-31,-0.001850719505397059,-0.018282679197874376,0.002398483597426766,2e-05
2022-02-01,-0.0027405308273761794,-0.00756853017627082,-0.004140095902128426,2e-05
2022-02-02,-0.0016102184565607296,0.01141713495133649,0.0058814415326624335,2e-05
2022-02-03,0.0027406588874393212,-0.003179226758170268,0.0018580026092179186,2e-05
2022-02-04,-0.011802432503317294,-0.011804859338773977,0.0013322945542926638,2e-05
2022-02-07,0.00878219569078861,0.007511484329861634,0.003484768338854082,2e-05
2022-02-08,0.008251991644625808,0.00018013354926203713,0.008664149416845294,2e-05
2022-02-09,0.004920455251873212,0.006729642933746353,0.0009047767609375259,2e-05
2022-02-10,0.006978401313015158,0.0017617520513161919,-0.0005152018543569218,2e-05
2022-02-11,0.003857016009703914,0.0028513548172730127,0.007593598116612892,2e-05
2022-02-14,0.02472087963277281,0.0022780554862870993,0.004887752079955676,2e-05
2022-02-15,-0.0007451300526301189,0.0042849298715260005,-0.0015548992019186116,2e-05
2022-02-16,-0.003384998620014921,0.01376458269133659,7.593224329510043e-05,2e-05
2022-02-17,-0.008742330964288534,0.005926038015755129,0.0010269045796939928,2e-05
2022-02-18,-0.012087152046934042,-0.00938203590707321,0.0018590647230249144,2e-05
2022-02-21,-0.014633661451212905,0.0027799690916734203,-0.00673299925469557,2e-05
2022-02-22,-0.010365567758771023,0.006948884608619307,-0.007662423039007801,2e-05
2022-02-23,-0.0005481645798248557,0.007316204839216876,-0.004386950110012269,2e-05
2022-02-24,0.004311541541972574,-0.0024596298983545974,-0.0047736922150567115,2e-05
2022-02-25,0.0009137047026259414,0.007089666671128767,-0.0031691200698625126,2e-05
2022-02-28,-0.008886423329156555,0.005666454397307232,0.0032235532104500217,2e-05
2022-03-01,0.01110221476823956,0.01553510462181838,-0.0007946457816236917,2e-05
2022-03-02,0.009172952067611371,-0.004400010417491069,0.0010319730250509412,2e-05
2022-03-03,-0.001615779689064204,-0.0029444034584025515,-0.0060715170502113084,2e-05
2022-03-04,-0.007534993735976546,-0.0017367142907597235,-0.002258211014604726,2e-05
2022-03-07,0.0068811350499575945,-0.002841332900232652,0.002986288308724202,2e-05
2022-03-08,0.0025556830498332534,-0.005240124498581618,0.003024762290884009,2e-05
2022-03-09,-0.01707752711298057,-0.01647605303404246,-0.0035728691409395398,2e-05
2022-03-10,-0.0005157630718128589,-0.002508196842338805,0.0008583119318977681,2e-05
2022-03-11,0.0034444297448925723,0.0023161483581994264,0.011044239267411661,2e-05
2022-03-14,-0.010496337437853045,-0.0028593310730354645,-3.7989646278190684e-05,2e-05
2022-03-15,0.002578120714049316,0.011712287101174657,-0.0034159347307122266,2e-05
2022-03-16,-0.017157869823093468,0.00018025487629517547,-0.0008188119468108012,2e-05
2022-03-17,0.016334233200146053,0.007846174331104813,0.0005108855376341653,2e-05
2022-03-18,0.015275399820713182,0.0016685224763798101,-0.0007058419034527469,2e-05
2022-03-21,-0.002730208011635577,0.005058443859359548,-0.00010677350338250896,2e-05
2022-03-22,0.004661452054068878,0.0017754493236013737,-0.007167233984684199,2e-05
2022-03-23,-0.0286190635895985,0.008312707791421377,-0.004763152375429756,2e-05
2022-03-24,-0.013576171923183994,0.00043563610079440433,-0.0006966761853574877,2e-05
2022-03-25,-0.0032253470418255577,0.0030767242485327142,-0.0007763398501121835,2e-05
2022-03-28,-0.012565596257122311,0.0022979976019002622,-0.0027809463743000027,2e-05
2022-03-29,0.008872757791567905,-0.0016297127487639128,-0.0008350679303821847,2e-05
2022-03-30,0.02426755836897593,0.0025298939135480606,0.0003550742770710268,2e-05
2022-03-31,-0.013819376633151624,0.013506317477186091,0.004497067282622626,2e-05
2022-04-01,-0.009749560849022313,-0.0015223816525726521,-0.00044605867613025437,2e-05
2022-04-04,0.003125380419719164,0.0026167893571194894,0.002045516026491266,2e-05
2022-04-05,0.019633393781995453,0.007646673705216657,-0.002658001507169605,2e-05
2022-04-06,-0.014368491750478838,0.0069415196856656815,0.00291047861799241,2e-05
2022-04-07,0.0032884334676833034,0.00017029850631619152,0.0019286514880617835,2e-05
2022-04-08,0.022155586209757307,-0.014200332217744171,0.004379085015899097,2e-05
2022-04-11,-0.019521109778151205,0.0032002169118907973,0.003617302312222439,2e-05
2022-04-12,-0.015072830482149985,-0.013216845551738318,0.0029936781144057306,2e-05
2022-04-13,-0.004783279277530059,0.008919623385647385,-0.0004420870432889013,2e-05
2022-04-14,-0.005947060954264932,0.0011168432271595635,0.0012746961352223408,2e-05
2022-04-15,0.010051215453043735,0.006098044119231935,0.005367544642257632,2e-05
2022-04-18,0.0031999166378500568,-0.005312666829086307,-0.003210372847013972,2e-05
2022-04-19,-0.02099954471570554,-0.009215044839800327,-0.003092038893484328,2e-05
2022-04-20,0.0064849248348097304,0.0016645263048470033,0.0009571569897518099,2e-05
2022-04-21,-0.006630466648267806,-0.00010162063973685185,0.0021263984513272675,2e-05
2022-04-22,0.01559336660329487,-0.0028492449569429944,-0.004070532496320022,2e-05
2022-04-25,-0.007231050437243036,0.0006079676843965826,-0.0003238128170665418,2e-05
2022-04-26,-0.007339383397226828,0.016704615352193558,-0.00041999387114392394,2e-05
2022-04-27,0.006793579329654377,0.005107153284214346,-0.011026400578017355,2e-05
2022-04-28,0.009455117788043239,0.006396991635179913,-0.0010479699462937987,2e-05
2022-04-29,0.005677192367234443,0.005163621349320134,-0.0007365891642423314,2e-05
2022-05-02,-0.019927167808617696,0.008976772863113157,-0.0007514647141150957,2e-05
2022-05-03,0.006756413279139012,-0.0010404300374044692,0.00712957137288634,2e-05
2022-05-04,-0.012111696620092788,-0.012228567846051763,-0.006028991492544377,2e-05
2022-05-05,0.003123313339059162,-0.0010315167980360588,-0.0040731128560230635,2e-05
2022-05-06,-0.01678481322478872,0.004970414259979011,-0.01301097899159667,2e-05
2022-05-09,0.005655865770516764,-0.005718802370690442,-0.0023545833308707036,2e-05
2022-05-10,-0.009379186851688471,-0.000958195702935982,-0.0019282177706300048,2e-05
2022-05-11,-0.015091615803126261,-0.004050618458013878,-0.002499885881671281,2e-05
2022-05-12,0.008865841637788793,0.009112175511058782,0.0055883866974188,2e-05
2022-05-13,0.0031997342601210155,0.0045967420924393826,0.004353087611684816,2e-05
2022-05-16,-0.007067721616714766,0.0040092437238637545,0.0004392836213365207,2e-05
2022-05-17,0.01771414618825277,0.003829607878725828,-0.0018030652676993112,2e-05
2022-05-18,-0.004987829058836909,-0.0001234955153127617,0.005180948340534319,2e-05
2022-05-19,0.0006852920876512159,0.0012853376951650211,-4.878929917925815e-05,2e-05
2022-05-20,0.003526961372143211,-0.007011107483193905,-0.004041350194592289,2e-05
2022-05-23,-0.007135991209543363,-0.013018651872503405,-0.008531243387422758,2e-05
2022-05-24,0.005953635520799153,0.0010004867820701444,-0.0021565724694784134,2e-05
2022-05-25,-0.006101428165976693,0.0020439415376328663,0.0038232180858630434,2e-05
2022-05-26,-0.0046396598665945105,0.007355587410552266,0.011432693447715449,2e-05
2022-05-27,0.016651711677640096,0.009528014896494205,0.00035805173094737963,2e-05
2022-05-30,-0.012187032630149197,0.00951999090999368,-0.0037767775756015216,2e-05
2022-05-31,-0.02865336397115388,-0.0058881415597632665,-0.00587482604142107,2e-05
2022-06-01,0.019631243940142734,-0.002013590209698616,0.0028097744815279943,2e-05
2022-06-02,0.03089193543128404,0.002982005775288277,-0.008773080261921343,2e-05
2022-06-03,-0.004563231185391982,0.015291428066453065,0.0028017255070244412,2e-05
2022-06-06,-0.02294205648744222,0.008980595222283496,0.004138558031314561,2e-05
2022-06-07,-0.0034258077143513254,0.006816382971990282,0.0022313972661643206,2e-05
2022-06-08,-0.003134675398088031,-0.0022267277332957435,-0.0010483083596927872,2e-05
2022-06-09,-0.0019790860922670847,-0.005199197786930747,0.002874703267734073,2e-05
2022-06-10,-0.013060656503062179,0.0048334473002994375,0.0009046918556414998,2e-05
2022-06-13,0.007254733709717728,-0.0065039675854061604,-0.003840619209302959,2e-05
2022-06-14,0.006594088503433034,-0.001330618105881816,0.009302061611875129,2e-05
2022-06-15,-0.017632867437831677,-0.0005886676940115358,-0.0017083968980525818,2e-05
2022-06-16,0.008690360780338654,0.009657472534736847,0.003928761502249547,2e-05
2022-06-17,0.024932219783350695,-0.0020281838177580655,-0.012043071413478573,2e-05
2022-06-20,0.002363523989244718,-0.014535497831435694,0.006432354413904645,2e-05
2022-06-21,-0.0037479019448220727,0.0031266678859748097,0.0073938187232729085,2e-05
2022-06-22,-0.0014040385728902559,-0.004094131118623558,0.0001991689356331911,2e-05
2022-06-23,0.007683081203622735,0.0003557861466264809,0.0028438551736887927,2e-05
2022-06-24,-0.02046805926608662,-0.0004202282050527419,0.0028425759080378137,2e-05
2022-06-27,0.002272688435727627,-0.0015422239749066096,-0.003163917848203621,2e-05
2022-06-28,-0.004385567393553722,0.004842043490708224,0.0027856115271967016,2e-05
2022-06-29,0.022473900155472546,-0.009097189270116244,-0.003993152349362777,2e-05
2022-06-30,-0.0017900728056594946,-0.0030020853497261615,-0.0029937846182266302,2e-05
2022-07-01,0.020314651333434238,0.004204227478704288,0.005684715716061493,2e-05
2022-07-04,-0.012944888373384087,-0.0035845086520662098,0.004923288453501013,2e-05
2022-07-05,0.007347110001633507,-0.009552840255619833,-0.0034818775105789628,2e-05
2022-07-06,0.004132803165494746,0.004111332059540416,-0.003617881717505203,2e-05
2022-07-07,-0.010128566974377388,0.006838567782649235,-0.0031779830122883605,2e-05
2022-07-08,0.002428753375643285,-0.00016997124585803802,0.003713197832327454,2e-05
2022-07-11,0.014850226041979206,-0.011665073590817195,-0.004949923904051986,2e-05
2022-07-12,-0.0035855004514392086,0.0043358184801928976,0.0018335631951797628,2e-05
2022-07-13,-0.02000355179003716,-0.009859327288518129,0.0037842340531714733,2e-05
2022-07-14,8.924608227064905e-05,0.0019527956610889943,-0.00039122725146550056,2e-05
2022-07-15,-0.010529077137510152,-0.005224782948452958,0.005100318484324638,2e-05
2022-07-18,-0.0038080912639665886,-0.006859035714601791,-0.0014715508474489624,2e-05
2022-07-19,-0.0006790532362214519,-0.002551460102478141,-0.001019278004969572,2e-05
2022-07-20,-0.020167826592186206,-0.000999785338563559,-0.004836231155659283,2e-05
2022-07-21,-0.019087900071848136,-0.0037652495023186897,0.005135886738101027,2e-05
2022-07-22,0.006084802026306303,0.003632219669290904,-0.0037826022348943517,2e-05
2022-07-25,-0.005972624354036164,-0.0025764162707530027,0.001798859088575296,2e-05
2022-07-26,-0.030476932101846804,0.005981145230030932,-0.0003065803356296738,2e-05
